conversation_id,customer_tweet_id,support_tweet_id,created_at,customer_message,support_reply,char_length_customer,char_length_reply
UBER_0728,171852,171851,Fri Nov 24 21:56:14 +0000 2017,Hey ... Pretty sure this burger in South Africa is made of rhino. You cunts.,Here to help. Kindly send a note here: so we can connect.,76,57
UBER_0729,73699,73697,Thu Nov 30 05:52:15 +0000 2017,You need an easier way of reporting problems,"We're sorry to hear about any inconvenience. After you reach out, you can let us know here so we can check on the status of your request.",44,137
UBER_0730,254819,254818,Thu Oct 05 17:58:01 +0000 2017,Driver drove right by my ass and didn't call or nothing trying figure out where to pick me,Sorry for the trouble! Please contact us via so we can follow up.,90,65
UBER_0731,58894,58892,Wed Nov 01 20:09:58 +0000 2017,So how does UberEats work? Does the person ordering pay online to the vendor and to the driver? Or is payment due...,We're here to help! Find out more about how to order UberEATS through this link:,116,80
UBER_0732,102121,102122,Thu Nov 30 18:17:49 +0000 2017,What? It was a very simple question guys Is 4.5 average & 4.95 outstanding?,"Hey there, Chris! We apologize for the confusion. To briefly answer your question, there's a minimum average rating for driver-partners in each city. We'd be more than happy to further explicate; if you'd like us to do so, please send us a DM with your email address.",75,267
UBER_0733,347405,347407,Sun Oct 08 12:02:45 +0000 2017,I haven't heard back from anyone! Is there a number I can call??,Here to help. A member of our team has followed up via DM.,64,58
UBER_0734,408482,408481,Mon Oct 09 22:35:54 +0000 2017,why can't I use my gift card for payment,"Happy to take a closer look, Jeremy! Connect with us through and we'll be in touch.",40,83
UBER_0735,34713,34715,Wed Nov 01 13:46:35 +0000 2017,The wrong trip is coming up when I click that link! I'm having trouble with this. 161 dollars is a ton for my short trip.Please help! Thanks,Can you please provide your account email so we can better connect? We will follow up.,140,86
UBER_0736,220035,220033,Thu Oct 05 01:56:30 +0000 2017,"Is such a disappoint, it took me 1hr to get a ride today, like what is going on?! It's been terrible for weeks.",Here to help! Please send us a note via so our team can connect.,111,64
UBER_0737,274920,274919,Fri Oct 06 06:22:18 +0000 2017,"Dear Uber_Support Uber what the hell? Your driver cancel my trip and you charged me as cancellation rs 42 , 42 two times. Plse reverse",Here to help! Please send us a note via so our team can connect.,134,64
UBER_0738,19763,19762,Wed Nov 01 06:30:52 +0000 2017,"Dear Team, We moved to US from India(Hyderabad)but still I receive the coupons with respect to Hyd.Pls do the needful",Here to help. Send us a note at so our team can connect.,117,56
UBER_0739,359578,359580,Tue Oct 10 05:41:08 +0000 2017,Can I get an email id where I can put it all up!! And just sorry is not enough!!,We don't currently have a direct email address. Feel free to sign in and visit us at the link provided so our team can connect with you.,80,136
UBER_0740,317127,317128,Sat Oct 07 08:45:18 +0000 2017,I checked again but it's still not working #not resolved #frustratingissue,"Hey Aditya, a member of our team will review and follow up as quickly as possible.",74,82
UBER_0741,404175,404174,Mon Oct 09 19:03:09 +0000 2017,when ur having a shit week. ya'check uber eats to see if you can buy some cheap comfort food and it dont reach u by 100m pls help,We're working hard to expand our service area. Stay tuned to our website for updates:,129,85
UBER_0742,32455,32454,Wed Nov 01 12:49:37 +0000 2017,Hey —pretty lame when your driver fails to show up at a major Miami hotel. #unreliiable. I better not be charged a cancellation fee.,Hi there! Please send us a note at and we'll be happy to look into this for you.,132,80
UBER_0743,374249,374251,Tue Oct 10 04:44:56 +0000 2017,I have yet not heard further or any confirmation on this issue. I have already updated details on link n it has been more than 24hours now.,"Hey Meenakshi, please DM us the email associated with your account so we can look deeper into this issue.",139,105
UBER_0744,374250,374248,Mon Oct 09 00:38:49 +0000 2017,Rs.435 was deducted from my account n receipt shows total 142n now when I want to book new ride #Uber reflects 435pending.Pathetic services,So sorry about that! Can you please contact us via so our team can connect.,139,75
UBER_0745,389744,389743,Mon Oct 09 15:02:49 +0000 2017,5 rides cancelled by drivers. Drivers with 15 min before finishing last ride. Want Travis back. Tech Sucks.,We're sorry to hear this was your experience. Contact us via and we'll be in touch.,107,83
UBER_0746,348565,348563,Sun Oct 08 06:13:53 +0000 2017,Just curious ... How long does it take to be a driver? I have been in pending mode for almost a month?,"We would love to help, please DM us your account email so we can take a deeper look.",102,84
UBER_0747,184143,184141,Sat Oct 14 20:54:04 +0000 2017,"Hi, I just replied regarding half the fare refund but I deserve a FULL refund, please let get back to me ASAP",We'd be happy to take a second look at this for you. Please send us your email address via DM so we can follow up right away.,109,125
UBER_0748,220048,220047,Wed Oct 04 22:33:48 +0000 2017,"never used Uber, have 4 trips on CCard, not mine, need info on trips for bank claim - contact me please.","Here to help, Michael. Can you please send a note our way via",104,61
UBER_0749,50935,50933,Wed Nov 01 17:42:46 +0000 2017,Love to know why there was a x3.9 surge on my last night. A journey under 5 miles should have not cost me £26.91,Hi there! Please visit; for more info. Please let us know if you have any other questions or concerns.,112,102
UBER_0750,388068,388067,Mon Oct 09 13:54:29 +0000 2017,Dear Your drivers are driving in circles. 1 cancelled after a 5min wait. The other is now taking a rendezvous...,We're here to help! Please send us a note here; so our team can assist.,112,71
UBER_0751,303077,303075,Sat Nov 25 03:36:35 +0000 2017,. why can't I delete my account? I have tried several times over multiple days and each time an error message. I need to delete my information and the account.,Simply visit: and our team will be able to assist!,159,50
UBER_0752,504204,504205,Fri Dec 01 21:00:57 +0000 2017,Simple unable to login to the app,"We see that you've reached out directly to our support team via in-app, and we will continue communications there moving forward in an effort to keep any communication from being lost.",33,184
UBER_0753,286449,286451,Fri Oct 06 19:07:16 +0000 2017,it's been a day since I reported it in the app.,Let's take a closer look into this - DM us the email address connected with your account profile so our team can follow up.,47,123
UBER_0754,175007,175004,Fri Nov 24 23:39:25 +0000 2017,"Last night I took an uber ride for the first time and the driver dropped me around the corner instead in front of my brothers house, I was lost in the dark! Had to phone brother. On the ride home the 1st uber driver never showed up and charge a $5.00 fee. Fix this.",Here to help! Connect with us through and we'll be in touch.,265,60
UBER_0755,466781,466780,Fri Dec 01 05:09:49 +0000 2017,why can't I manually enter a permanent # address and location. New area and google doesn't have the street numbers available,Hi there! Please reach out to and fill out the boxes at the bottom so we can get in touch.,124,90
UBER_0756,273914,273916,Fri Oct 06 06:24:02 +0000 2017,I hd alrdy writn thr 2ice ystrdy. Writn agn nw. Hope ths gts reslvd asap. M quite dependnt on ths app as u may know. Pls help.,"Hi Azra, submitting multiple support contacts may delay response times. Please DM us the email linked to your account so we can take a look.",126,140
UBER_0757,54485,54484,Wed Nov 01 17:51:32 +0000 2017,how long does it normally take to get support?,We see your DMs and we'll be following up there. Thanks for your patience!,46,74
UBER_0758,185330,185328,Tue Oct 24 17:18:28 +0000 2017,"sooo, my driver acct has been pending since last week ⌚️ um, ... how long is this supposed to take??",We're here to help! Please send us a note here; so our team can assist.,100,71
UBER_0759,271368,271370,Wed Oct 11 02:33:26 +0000 2017,2nd incident you expect us to wait more then 25 mints for a ride if we try to cancel for that also you charged wht a pathetic service u giv,Sorry to hear about this! Please send us a note here so we can follow up with you directly.,139,91
UBER_0760,427896,427893,Tue Oct 10 12:24:07 +0000 2017,can I get some help please I've DN'd you and emailed support with no response,We're here to help - DM us with a few more details so our team can look into this further.,77,90
UBER_0761,146885,146883,Fri Nov 24 13:55:41 +0000 2017,you can clearly see I was on destination. This is so ridiculous,We're sorry to hear about the trouble. Send us a note at the following link and a member of our team will reach out -,63,117
UBER_0762,261010,261009,Thu Oct 05 19:21:16 +0000 2017,is your app not working again? Won’t let me order keeps giving me internal error server,"Thanks for reaching out, Hector! We followed up with your DM.",87,61
UBER_0763,383372,383371,Mon Oct 09 09:30:38 +0000 2017,i am being prompted to pay 11.94 rupees for a short jorny which i nvr took. The trvl date shows 1/9/17 at 12:20am,Sorry to hear about this. Please send us a note here so we can connect.,113,71
UBER_0764,153004,153003,Fri Nov 24 16:18:50 +0000 2017,What is wrong with in Navi MUMBAI? No cabs in my area since 8pm yesterday till now...26 hrs. must be celebrating,We're here to help. Contact us through so we can assist you.,112,60
UBER_0765,219930,219932,Thu Oct 05 09:25:11 +0000 2017,I just received a response. It has been resolved with a full refund. Thanks!,We're happy to hear this. Be sure to let us know if you have any other questions or concerns.,76,93
UBER_0766,44038,44037,Sun Nov 26 00:46:59 +0000 2017,"it is showing 18 minutes to arrival and driver cancels after 15 minutes it is not 1 trip 3 trips wasting 45 minutes early morning, if rider cancels nearby they charges rs50. Why don't u credit account with customers with same amount?",We can take a look! Send us a note via so our team can get in touch.,233,68
UBER_0767,74886,74885,Thu Nov 30 11:05:29 +0000 2017,"cheater no. 1. booked cab thrice: first time cabbie asked to meet at his desire point and when i denied he cancelled, second the cabbie cancelled and third time u charged me when i cancelled. Going to uninstall ur app, auto walas more professional than u.",Here to help! Please send us a note at and we'll be happy to look into this for you.,255,84
UBER_0768,318295,318294,Sat Oct 07 10:02:04 +0000 2017,I receive Promo Codes on 9707563790 no. When i logged in and try to use it. Its says promo code is not vaild for this account😡,Here to help! Send us a note via so we can help.,126,48
UBER_0769,220038,220037,Thu Oct 05 00:13:28 +0000 2017,please activate LANDSCAPE mode on iPhone app for drivers 📲 👌🏼,Hi - we have followed up with your DM.,61,38
UBER_0770,473391,473389,Fri Dec 01 09:38:41 +0000 2017,over an hour and only now it says there’s a slight delay? Will expect a full refund once my food arrives,Here to help! Send us a note here; and our team will be able to help.,104,69
UBER_0771,465966,465965,Fri Dec 01 04:28:53 +0000 2017,can you plz talk to your drivers about smacking their gum,Here to help! Send us a note here; and our team will be able to assist!,57,71
UBER_0772,445690,445689,Wed Nov 22 10:10:04 +0000 2017,I have sent the note. Do you have an customer care number ?,"At this time we don't offer phone support, as communication is streamlined via email. Please send us a DM with your email address and our team will follow up.",59,158
UBER_0773,76199,76198,Wed Nov 29 09:57:25 +0000 2017,I have make a compliant on the mentioned link.,"Thank you for that information, Arvind. One of our team members should be reaching out soon!",46,92
UBER_0774,284145,284142,Fri Oct 06 13:12:33 +0000 2017,What's the go with the Android app ?,That doesn't look right! We recommend to uninstall and reinstall the app to ensure it's completely up to date.,36,110
UBER_0775,428778,428777,Tue Oct 10 12:50:37 +0000 2017,How can you guys afford to have such shitty drivers who do not have respect for customers He was going on a wrong route,"Sorry to hear about the trouble, Asok. Please send us a note here: so we can assist you.",119,88
UBER_0776,114557,114556,Thu Nov 23 21:14:57 +0000 2017,I had an uber promo code in my account and it says it is still there. But it's not applying to the ride I'm trying to book.,Here to help! Follow up here; and our team will connect right away.,123,67
UBER_0777,111019,111017,Wed Nov 22 19:59:25 +0000 2017,just to tried to use the code and was told it had expired! Hmmmmm,Here to help! Contact us via so we can connect.,65,47
UBER_0778,362515,362514,Sun Oct 08 14:48:26 +0000 2017,": dear team, i hd complaint about an issue 2 ur support team yesterday n it's more than 24 hrs.. Cud u pls provide any solution?",Sorry to hear about this! Send us a DM with your email address and phone number so we can connect.,128,98
UBER_0779,338658,338657,Sat Oct 07 22:11:48 +0000 2017,You are making charged me 5 dollars for a trip that the driver canceled saying i wasnt in the location,Happy to help! We've followed up via in-app support. Reach out there so that we can assist further.,102,99
UBER_0780,225959,225958,Thu Oct 05 04:36:04 +0000 2017,just tell me are you going to fix my account or not . Don’t write me a stupid template #uber #pathetic,"Here to help! Can you provide detailed info of your concern, so we can provide a more concise response?",102,103
UBER_0781,36691,36689,Wed Nov 01 13:52:21 +0000 2017,whe. Your driver cancels after you wait forever because you have a dog #somuchfun -.-,Here to help! Send us a note via so our team can get in touch.,85,62
UBER_0782,95724,95723,Thu Nov 30 16:15:32 +0000 2017,I've been waiting for an order for almost TWO HOURS and you won't let me cancel. Absolute piss take.,Sorry for the trouble! Send us a note via so our team can get in touch.,100,71
UBER_0783,502634,502632,Fri Dec 01 19:57:44 +0000 2017,my account got locked because I cancelled too many ubers as I am in India and they were going the wrong way... please can you unlock me?,Here to help! Send us a note via and we'll be in touch.,136,55
UBER_0784,362521,362520,Sun Oct 08 14:32:21 +0000 2017,we ordered a liter of oj for almost $10 and didn't get it. First time we've ever used you. Really disappointed. #NoJuice,"Let us look into this, Rocky! Please send us a DM so we can connect.",120,68
UBER_0785,359579,359577,Sun Oct 08 16:15:05 +0000 2017,"Any explanation for the below images. How uber drivers fool the customers, and please i really don't need a sorry!!",We're sorry to hear this was your experience. Contact us via and we'll be in touch.,115,83
UBER_0786,372937,372935,Sun Oct 08 23:45:15 +0000 2017,Hey my driver was harassing me and wouldn't let me get out of the car :(,We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,72,96
UBER_0787,362111,362110,Sun Oct 08 14:18:52 +0000 2017,it wont let me choose the boxes? Any help?,"We're here to help, Caleb! Please send us a DM so we can connect.",42,65
UBER_0788,77658,77657,Thu Nov 30 07:20:29 +0000 2017,please help me use my new account!!,"Hi, Ale. A member of our team has reached out so please check your email inbox to see our response. If you have any additional questions or concerns, please be sure to follow up there so we can help.",35,199
UBER_0789,38903,38902,Tue Oct 31 16:23:59 +0000 2017,"hi, I could use help with using these promotional Uber credits. They don't automatically apply to my subsequent rides. Tnx!",Here to help! Please send us a note via so we can assist further.,123,65
UBER_0790,462627,462626,Fri Dec 01 02:15:30 +0000 2017,has the issue been resolved with payments ? Still showing processing on many trips,We're currently reviewing this and working to get it resolved ASAP. Thanks for your patience!,82,93
UBER_0791,438164,438161,Sat Nov 25 06:12:49 +0000 2017,I already filled that form 48 hrs ago... no one contacted back & the forgot password link is hazardous.... see the screenshot I typed number it shows me wrong email,Happy to take a look. Send us a DM (direct message) with your email address so we can connect.,164,94
UBER_0792,219875,219874,Thu Oct 05 01:52:45 +0000 2017,Finally got picked up....after waiting 38 mins!! #Ubersucks,Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,59,109
UBER_0793,357318,357316,Thu Sep 14 11:09:07 +0000 2017,#UberPune the driver have cancelled the trip. Apprently you don't want Customers? Pathetic Services by in #India,Sorry to hear about that! Can you please contact us via so our team can connect.,112,80
UBER_0794,225910,225909,Thu Oct 05 05:57:52 +0000 2017,"I received a msg today morning from Uber with a code for 50% on Rides but when i m using, it says expired.",We're here to help! Send us a DM with your email address so we can connect.,106,75
UBER_0795,109141,109138,Thu Nov 23 19:44:03 +0000 2017,Your team is telling me that they are correct and they are not I have been over charged 43 dollars I want my money,We apologize for the trouble! We're currently reviewing your email and will connect right away.,114,95
UBER_0796,31983,31982,Wed Nov 01 12:22:15 +0000 2017,I have got some reply but nothing is visible on my uber application if possible kindly arrange a call for quicker resolution,It seems our team is still reviewing this for you. We assure you someone will be in touch soon. Thank you for your patience.,124,124
UBER_0797,376314,376313,Mon Oct 09 02:43:33 +0000 2017,: I have a driver who refuses to cancel and won’t come pick me up because my ride will be too short. Any suggestions?,So sorry about that! Can you please contact us via so our team can connect.,117,75
UBER_0798,207294,207293,Fri Oct 20 23:12:40 +0000 2017,should my uber ride be cheaper since the guy doesn't know where to pick me up. He's wasting my time,"Sorry to hear about that! Send us a note here, and our team will be in touch.",99,77
UBER_0799,302352,302351,Fri Oct 06 21:00:09 +0000 2017,Hello why is surge still capped in orlando?! Hurricane was a MONTH AGO,Hi Kevin! Please reach out to so we can get in touch.,70,53
UBER_0800,270413,270412,Thu Oct 05 22:46:54 +0000 2017,Erm why have I been waiting 55 mins for a McDonald and it's just disappeared from my orders?!?!,"Sorry to hear this, Nikki! Please send us a note at so we can look into this order for you.",95,91
UBER_0801,421774,421773,Tue Oct 10 05:34:50 +0000 2017,in uber pool ride driver asked me to cancel ride in times and third time also after picking me up driver asked me to cancel,Here to help. A member of our team has followed up via DM.,123,58
UBER_0802,320104,320103,Sat Oct 07 10:33:15 +0000 2017,I I ordered food earlier this morning and one of the meals had missing items? I reported this but I want a refund.,That's definitely not what we like to hear. Please send us a DM with info on which items were missing from the order.,114,117
UBER_0803,184154,184153,Sat Oct 14 21:27:08 +0000 2017,how come I cannot order from the eats week menu? Add to order button missing. Also what causes free delivery times?,Sorry to hear about the trouble. Please provide details here; so we can further assist.,115,87
UBER_0804,393636,393635,Mon Oct 09 05:40:33 +0000 2017,"Um, , yeah, we gotta talk: One of your drivers just stole our food. Cust Serv Mgmt did nothing. Can you fix this plz?","Sorry for the delay, Jeremy. Please send us a DM with your UberEATS account email address and phone number.",117,107
UBER_0805,283709,283706,Fri Oct 06 12:36:35 +0000 2017,I am still waiting for the response please go through and take some serious action.,"Hello, Ramneet. We've gone ahead and followed up with you via DM.",83,65
UBER_0806,184545,184543,Wed Nov 01 12:47:09 +0000 2017,I have absolutely no due still I am being shown a PAYKENT DUE page.,"Here to help! Send us a note here, and our team will follow up.",67,63
UBER_0807,65919,65918,Thu Nov 30 08:50:28 +0000 2017,"An Uber overtook me unsafely today at around 08:22 GMT on Beechwood Ave, Coventry, UK. I was cycling southbound between Shaftesbury & Rochester Rd, when an Uber marked car passed me with less than the safe passing distance. Please educate your drivers!",We're here to help! Send us a DM with your email address so we can assist.,252,74
UBER_0808,61109,61111,Wed Nov 01 21:28:10 +0000 2017,That page is behind a login page...What's the point replying to a robot.,We will be following up with you directly in order to ensure your account information is up to date. Please keep an eye on your email inbox.,72,140
UBER_0809,361457,361459,Tue Oct 10 15:09:46 +0000 2017,no one has responded yet. Pathetic company.,"We're sorry for the delay! We've responded to your inquiry, so please check in-app for updates.",43,95
UBER_0810,2469,2468,Sun Nov 26 00:00:07 +0000 2017,Already did weeks ago. Been answered to reboot/reinstall.,Happy to help! Please confirm your email address or phone number through direct message (DM) so our team can assist you further.,57,128
UBER_0811,225315,225314,Sat Nov 25 01:59:29 +0000 2017,I ordered McDonald’s on and my food came cold 🙃,Happy to help! Send us a note via so we can connect.,47,52
UBER_0812,448831,448830,Thu Nov 30 20:23:36 +0000 2017,"when they don’t deliver they pretend they tried, then get to eat the food!!",Here to help! Contact us via so we can connect.,75,47
UBER_0813,386242,386239,Mon Oct 09 12:40:55 +0000 2017,"this guy not only refused to come to location but also abuse when told that we will complain, saying will do nothing","Happy to look into this, Siddhant! Please reach out to us here: to further assist.",116,82
UBER_0814,430814,430812,Tue Oct 10 14:21:00 +0000 2017,"Quick question . When i book uberPool and my cab passes through a toll, do you charge ever rider the entire toll amount?",Happy to clarify - check out for additional details.,120,52
UBER_0815,54012,54011,Fri Dec 01 22:13:49 +0000 2017,I’m trying to sign in and it saying invalid password and it won’t send me a new password,Here to assist you further! Send us your email address via direct message (DM) and our team will follow-up.,88,107
UBER_0816,450850,450849,Wed Nov 29 17:24:25 +0000 2017,around and he charged me for this trip 537 INR so what the Hell* is this means we don’t have that much of extra money by the way ok . I need a very strict action on this other wise stop these cab because you don’t know the customer satisfaction 3/n,Sorry for the trouble! Send us a note at; so our team can assist.,248,65
UBER_0817,381028,381030,Mon Oct 09 12:45:05 +0000 2017,Take strict action!! I am facing lose,"We'd like to look into this, Juner. Please send us a note at and a member of our team will follow up.",37,101
UBER_0818,277527,277526,Mon Oct 30 20:01:35 +0000 2017,"HI there, I 'm trying to help YOU by indicating drivers SYSTEMATICALLY have 160 instead of the 150 xxx street I entered as an address. WHY?",Will you please DM us with your email address associated with your account as well as more details about your concern? We'll look into it.,139,138
UBER_0819,260549,260548,Thu Oct 05 21:00:03 +0000 2017,why uber won't request trips. WHAT IS GOING ON! It's been a over week now 😪,Hi there! Please send us a note via so we can take a closer look.,75,65
UBER_0820,104003,104002,Thu Nov 30 18:22:25 +0000 2017,y’all driver left my order in the restaurant because it had three drinks. food was cold. horrible service,Sorry for the trouble! Send us a DM with your email address so we can assist.,105,77
UBER_0821,350809,350807,Sun Oct 08 10:54:37 +0000 2017,That link is for partners? I cannot understand how we have been charged. We literally just rode. No mess. C'mon Uber please help us out,"Sorry to hear about the troubles, SImon. Please send us a note at so we can look into this for you.",135,99
UBER_0822,377785,377784,Mon Oct 09 04:21:57 +0000 2017,"I've wrote in 2x & was informed ""cancellation fee applies."" Driver didn't show -looked lost on my end- but came at my expense.",Can you please send us a DM with the email on your account so we can take a look? We'd be happy to double check this for you.,126,125
UBER_0823,308025,308024,Fri Oct 06 23:17:58 +0000 2017,Hey when I manually enter my address stop sending your drivers to the st behind me because your gps sucks! It happens EVERY TIME,Hi - here to help. Please DM us the email linked to your Uber account so we can look into this for you.,128,103
UBER_0824,184159,184157,Sat Oct 14 23:26:23 +0000 2017,Tweeted about and now my account is deactivated ... curious 🤔,Here to help! Send us a note here so we can further assist.,61,59
UBER_0825,25033,25032,Tue Oct 31 01:39:24 +0000 2017,"I didn’t even get a reply message assuring me for the investigation of the matter,very unprofessional,Iam deleting the app right now goodbye",Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,140,120
UBER_0826,301649,301648,Fri Oct 06 20:44:48 +0000 2017,I was charged a cancellation fee ? When we didn't confirm the booking of a taxi as my phone ran out ? Can I have refund?,Will you please DM us with your email address associated with your account? We'll look into it.,120,95
UBER_0827,16149,16147,Wed Nov 01 02:39:47 +0000 2017,1 star ✨ to my driver who refused to take me to the drive thru.,We're so sorry for the trouble. Send us a note via so we can assist.,63,68
UBER_0828,233977,233979,Thu Oct 05 12:33:13 +0000 2017,This wont happen via DM.. pls arrange a call frm uber.. 9052514444 is my number,"We don't offer phone support in your city yet - we're working on it! In the meantime, we’ll be happy to work with you via DM & in-app.",79,134
UBER_0829,232608,232607,Thu Oct 05 07:21:51 +0000 2017,"share your mail id , as m not able to get it through Google",Thanks for reaching out. Please send a note to and we'll follow up.,59,67
UBER_0830,161321,161319,Fri Nov 24 18:34:41 +0000 2017,"Hi, Uber i need help as i have to travel and it is far and the fare is too high so can you provide me any discount in the ride ??",Hi there! You can share your referral code with friends and you can rack up free rides when they sign up.,129,105
UBER_0831,443078,443077,Wed Nov 22 09:16:22 +0000 2017,how can I delete my account & payment option,Contact us via and our team will be in touch.,44,45
UBER_0832,136584,136582,Fri Nov 24 09:34:49 +0000 2017,disgusting that our food arrived freezing cold and had a hair in it and all that was offered was a £1.09 refund even though we spent £20 and couldn't eat the food!,Here to help! Please confirm your email address or phone number so we can further assist.,163,89
UBER_0833,143599,143597,Fri Nov 24 13:09:26 +0000 2017,Yea -2 (negative 2) minutes driver invested without moving more than 100 meters,We're here to help! Send us a DM with your email address so we can connect.,79,75
UBER_0834,345726,345725,Sat Oct 07 23:50:54 +0000 2017,is there a way to swap out my initial promo code for new customers? You have 2 weeks free delivery but says I can't use it.,"Please visit for more info and let us know if we can help with anything else, Adam.",123,83
UBER_0835,310000,309998,Sat Oct 07 01:22:14 +0000 2017,Help! I was charged additionally for a trip I didn't take! It seems that the driver forgot to confirm my arrival and continued,Oh no! Please send us a DM with your account email address + details and we'll be in touch.,126,91
UBER_0836,296496,296498,Fri Oct 06 19:49:48 +0000 2017,"I have completed hundreds of trips. The problem is with your #WindowsPhone app, and u took away the ability to see rating thru website",Hey Rick! Please visit the link for more info on ratings and how to view them,134,77
UBER_0837,430216,430215,Tue Oct 10 14:22:49 +0000 2017,I have again sent DM. waiting for response,"We've sent a DM, Hafiz. Please check your inbox as soon as possible, thank you!",42,79
UBER_0838,483913,483911,Fri Dec 01 14:43:28 +0000 2017,one of your drivers just demanded £10 in cash of me and to top him £10 on the app for waiting! He was very Disrespect and unprofessional.,We take this very seriously. Please send us a DM (Direct message) with your email address so we can connect ASAP.,137,113
UBER_0839,231268,231267,Thu Oct 05 08:50:32 +0000 2017,2nd time within the last couple weeks your driver has driven straight past me. At least make sure they can read a sat nav first!!,"We're here to help! Send us a note here, and so our team will assist.",129,69
UBER_0840,316376,316374,Sat Oct 07 08:04:35 +0000 2017,why your driver has denied to come on location?? Also using abusing language...which type of service you are providing to India,We're sorry to hear this was your experience. We're currently reviewing your email and will follow up shortly.,127,110
UBER_0841,345904,345903,Sun Oct 08 03:16:59 +0000 2017,Story of my life! The Driver also said to cancel as he doesn't want Paytm and can't choose cash in my acc :(,Here to help! Can you please reach out via so our team can take a look?,108,71
UBER_0842,346770,346769,Sun Oct 08 01:48:52 +0000 2017,I have tried to sent a message and the link that you are sending me does not resolve my issue,"We've following up with you via DM, be on the look out for our response.",93,72
UBER_0843,154492,154491,Fri Nov 24 16:31:31 +0000 2017,can I have my money returned too my card,"We've sent you a DM with further details, Steve. Please check your inbox.",40,73
UBER_0844,126024,126022,Sat Nov 18 22:37:03 +0000 2017,got an email telling me that I’ve been with y’all since 2013. I’m loyal. I’m faithful. So where is the promo? Everyone I know has a promo but me. I need an explanation.,Happy to help! You can always share your referral code with friends so you can rack up free rides when they sign up.,168,116
UBER_0845,129955,129954,Wed Nov 22 14:00:43 +0000 2017,hey!my help messages on the uber app are getting ignored.Please look into the matter and provide a resolution ASAP. Reg Mob email-id:__email__,We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,142,126
UBER_0846,392276,392275,Mon Oct 09 01:00:37 +0000 2017,it would have been nice 2 notify me in a timely manner that my order could not be fulfilled. Not after 1 hour of waiting 4my order,Sorry to hear about this! Send us a DM with your email address so we can connect.,130,81
UBER_0847,2735,2734,Wed Nov 01 02:22:36 +0000 2017,it's fucking cold and we have to wait 15 min. I want to cancel my taxi. It doesn't work. Pls help. There are taxis inf front,Here to help. Send us a note at so our team can connect.,124,56
UBER_0848,310011,310010,Sat Oct 07 01:28:27 +0000 2017,ABSOLUTELY livid!!! I was attacked by someone in an uber pool!!! You guys REALLY need to do better!,We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,99,96
UBER_0849,254996,254998,Thu Oct 05 18:17:15 +0000 2017,What if we don’t know what number is linked?,We're here to help! We just sent you a DM.,44,42
UBER_0850,272279,272278,Thu Oct 05 23:47:04 +0000 2017,you’ve got to be kidding - how are these boundaries set?!?! (Christchurch),We're always looking to expand. Be sure to keep an eye out for future updates via email or text regarding expansion!,74,116
UBER_0851,308641,308638,Sat Oct 07 00:46:33 +0000 2017,will you please explain why should I pay cancel fee even I booed the ride and driver is respond after 2 call,Here to help! Send us a note via so our team can connect.,108,57
UBER_0852,26990,26989,Wed Nov 01 09:24:18 +0000 2017,He also ignored the calls from my personal number after asking for it to get ahold of me. Called from the app and he answered immediately,Here to help! Can you please send us a DM with your email address and details so we can connect?,137,96
UBER_0853,20075,20074,Wed Nov 01 06:49:43 +0000 2017,"How is a blind person supposed to contact uber if they have left something in a car, no phone for you or anything",Here to help! Get in contact with your driver here:,113,51
UBER_0854,413776,413775,Fri Oct 06 14:44:38 +0000 2017,"Paymnt isue in app, I asked who routed 2GLH LHR who cudnt sort it out yet, going 2b 3weeks nw, can any1 resolve it?","We apologize for any inconvenience this has caused, Harron. The proper support team has been alerted to this issue and will be reaching out.",115,140
UBER_0855,474446,474444,Wed Nov 29 08:03:12 +0000 2017,"london service is a shame ... 26 minutes wait in the cold 2 drivers cancelling no support, no update, nincare for passengers.... #ubercrash","Hi there! Here to help! Send us a DM (Direct Message) with your email address, contact info and more specific details so we can further assist your concern.",139,156
UBER_0856,114580,114584,Thu Nov 23 21:35:54 +0000 2017,I already did. You asked me to fill the 4 blocks. 2 of the blocks have more details and the 3rd one has my email & my email has been confirmed,Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,142,113
UBER_0857,282576,282575,Fri Oct 06 11:42:02 +0000 2017,I have cancelled that ride but u people charged the money from my account.,Oh no! Please send us a note at and we'll be happy to look into this for you.,74,77
UBER_0858,302354,302353,Fri Oct 06 20:54:38 +0000 2017,my Australian criminal background check and vehicle inspection certificate have expired. What to do? Nothing on website.,Please connect with us at and we'll be happy to follow up.,120,58
UBER_0859,275068,275066,Sat Nov 25 03:04:34 +0000 2017,how do I make sure my driver knows to deliver to door? I include that preference in my settings and I always text the driver my unit and buzzer. But the drivers always call me and expect me to come down to pick up my food.,Here to help. Send us a note at so our team can connect.,222,56
UBER_0860,496087,496084,Fri Dec 01 17:46:36 +0000 2017,There are people going up in arms against you folks and I will lead this. Continuously I have been escalating issues with your operations but you don't seem to bother. Let's see how long you test our patience,"Hi, Ajay. A member of our team has been in touch via email, please check your inbox and follow up there directly.",208,113
